id_appointment,nama_customer,layanan,tanggal,jam_mulai,jam_selesai,durasi_menit,id_pegawai
APN2037,"Intan Pangestu, S.IP",Spa,2/9/2025,12:11:00,12:41:00,30,PGW0003
APN2038,Indah Sitompul,Pedicure,2/13/2025,3:26:00,3:56:00,30,PGW0037
APN2039,"Nasim Widiastuti, M.Kom.",Manicure,2/26/2025,16:18:00,17:03:00,45,PGW0037
APN2040,Cindy Maryati,Facial,3/27/2025,18:20:00,18:50:00,30,PGW0020
APN2041,"drg. Dimas Rajata, S.Psi",Facial,4/22/2025,18:07:00,19:37:00,90,PGW0041
APN2042,Galuh Budiyanto,Pedicure,3/31/2025,22:10:00,23:40:00,90,PGW0018
APN2043,Prabu Anggraini,Perawatan Rambut,4/25/2025,5:37:00,7:07:00,90,PGW0019
APN2044,Halima Gunarto,Spa,3/26/2025,16:40:00,17:40:00,60,PGW0017
APN2045,"Okta Suryatmi, S.Ked",Spa,2/28/2025,17:09:00,18:39:00,90,PGW0007
APN2046,Gatot Pratiwi,Spa,3/7/2025,0:11:00,1:41:00,90,PGW0044
APN2047,Indah Aryani,Pedicure,4/26/2025,5:17:00,6:17:00,60,PGW0021
APN2048,Devi Sitorus,Perawatan Rambut,4/6/2025,22:33:00,23:18:00,45,PGW0049
APN2049,Paramita Ramadan,Pedicure,2/9/2025,20:22:00,21:07:00,45,PGW0021
APN2050,"Sakura Setiawan, M.M.",Manicure,4/2/2025,0:06:00,1:06:00,60,PGW0048
APN2051,Jindra Agustina,Spa,3/28/2025,21:34:00,22:04:00,30,PGW0012
APN2052,Rachel Winarno,Perawatan Rambut,4/19/2025,11:48:00,12:48:00,60,PGW0033
APN2053,Nasab Lailasari,Spa,4/25/2025,3:13:00,4:43:00,90,PGW0035
APN2054,"Hj. Oliva Hakim, S.T.",Manicure,3/5/2025,15:04:00,16:34:00,90,PGW0019
APN2055,Dalimin Nurdiyanti,Pedicure,2/22/2025,18:24:00,19:09:00,45,PGW0004
APN2056,"Ir. Kiandra Salahudin, S.Gz",Spa,4/26/2025,3:36:00,4:36:00,60,PGW0018
APN2057,"Capa Situmorang, S.I.Kom",Spa,2/10/2025,12:17:00,13:17:00,60,PGW0050
APN2058,Anita Saefullah,Perawatan Rambut,2/17/2025,20:17:00,21:02:00,45,PGW0023
APN2059,Saka Sinaga,Facial,2/14/2025,13:10:00,14:10:00,60,PGW0015
APN2060,Kurnia Hartati,Pedicure,3/2/2025,20:31:00,21:01:00,30,PGW0022
APN2061,"Paris Mansur, S.E.",Perawatan Rambut,2/27/2025,5:12:00,6:42:00,90,PGW0031
APN2062,Akarsana Marbun,Pedicure,2/6/2025,15:42:00,16:27:00,45,PGW0050
APN2063,Johan Siregar,Pedicure,2/9/2025,6:31:00,8:01:00,90,PGW0027
APN2064,"Tgk. Bakiman Budiyanto, M.Ak",Spa,2/13/2025,15:44:00,16:44:00,60,PGW0050
APN2065,Ir. Siti Permadi,Spa,4/15/2025,16:47:00,17:32:00,45,PGW0009
APN2066,Anita Kurniawan,Facial,2/8/2025,15:55:00,17:25:00,90,PGW0039
APN2067,Hj. Farhunnisa Oktaviani,Pedicure,3/15/2025,3:08:00,4:08:00,60,PGW0030
APN2068,Rachel Winarsih,Facial,3/5/2025,3:27:00,4:57:00,90,PGW0002
APN2069,Rosman Thamrin,Spa,4/1/2025,22:11:00,23:41:00,90,PGW0019
APN2070,Dadi Agustina,Manicure,2/26/2025,0:59:00,1:29:00,30,PGW0026
APN2071,"R. Gawati Budiman, S.Psi",Manicure,4/12/2025,16:21:00,17:21:00,60,PGW0032
APN2072,Safina Pranowo,Spa,4/1/2025,18:47:00,20:17:00,90,PGW0009
APN2073,"Tgk. Kemal Simanjuntak, S.Gz",Perawatan Rambut,4/14/2025,6:06:00,7:06:00,60,PGW0040
APN2074,Paiman Wibisono,Facial,2/14/2025,8:50:00,9:20:00,30,PGW0042
APN2075,"Dt. Garda Mahendra, S.Ked",Spa,4/9/2025,6:40:00,7:25:00,45,PGW0018
APN2076,"Cahyono Hutapea, S.IP",Pedicure,3/30/2025,11:29:00,12:29:00,60,PGW0004
APN2077,Hairyanto Mayasari,Perawatan Rambut,4/13/2025,10:42:00,11:27:00,45,PGW0042
APN2078,Halima Prastuti,Spa,4/16/2025,4:10:00,5:40:00,90,PGW0023
APN2079,"Mila Wijayanti, S.IP",Manicure,2/5/2025,14:33:00,15:33:00,60,PGW0014
APN2080,"Nasrullah Laksmiwati, S.Farm",Manicure,2/28/2025,5:23:00,6:53:00,90,PGW0017
APN2081,Ade Susanti,Spa,3/22/2025,1:41:00,2:41:00,60,PGW0023
APN2082,"Hairyanto Winarsih, S.Psi",Facial,2/16/2025,13:47:00,14:17:00,30,PGW0022
APN2083,Jais Suryatmi,Manicure,3/2/2025,12:59:00,13:59:00,60,PGW0034
APN2084,dr. Kawaya Prasetya,Manicure,2/24/2025,14:48:00,15:18:00,30,PGW0037
APN2085,Dian Nurdiyanti,Pedicure,2/12/2025,3:45:00,5:15:00,90,PGW0001
APN2086,Parman Samosir,Facial,4/4/2025,21:01:00,22:01:00,60,PGW0031
APN2087,dr. Asmuni Palastri,Manicure,2/17/2025,11:38:00,12:38:00,60,PGW0003
APN2088,R. Puji Rahmawati,Facial,2/10/2025,21:39:00,22:24:00,45,PGW0012
APN2089,"Kusuma Yolanda, M.Kom.",Spa,3/24/2025,20:20:00,21:05:00,45,PGW0030
APN2090,Yani Hardiansyah,Spa,4/14/2025,13:00:00,14:30:00,90,PGW0047
APN2091,Ghani Hasanah,Manicure,3/1/2025,3:06:00,3:51:00,45,PGW0020
APN2092,Diana Pratiwi,Spa,3/25/2025,8:21:00,8:51:00,30,PGW0028
APN2093,Hendri Rajasa,Manicure,2/12/2025,0:20:00,1:50:00,90,PGW0018
APN2094,"Nasab Susanti, S.E.I",Facial,2/16/2025,16:31:00,17:01:00,30,PGW0048
APN2095,Eka Winarno,Manicure,3/16/2025,10:32:00,11:02:00,30,PGW0033
APN2096,Warsa Prasetyo,Facial,2/9/2025,16:52:00,17:52:00,60,PGW0003
APN2097,Laila Hutagalung,Perawatan Rambut,3/31/2025,10:32:00,11:02:00,30,PGW0009
APN2098,Timbul Salahudin,Facial,2/4/2025,16:58:00,17:28:00,30,PGW0046
APN2099,"Tedi Rahimah, M.Pd",Pedicure,4/8/2025,2:53:00,3:23:00,30,PGW0049
APN2100,"Hj. Karimah Hartati, S.I.Kom",Pedicure,3/22/2025,1:54:00,2:54:00,60,PGW0036
APN2101,Salsabila Wahyudin,Pedicure,2/6/2025,21:32:00,22:17:00,45,PGW0023
APN2102,Yuni Maryati,Facial,2/8/2025,18:50:00,19:35:00,45,PGW0024
APN2103,Rama Pranowo,Pedicure,2/5/2025,4:58:00,5:58:00,60,PGW0037
APN2104,"Zulaikha Safitri, M.M.",Facial,2/22/2025,8:47:00,10:17:00,90,PGW0030
APN2105,Baktiadi Kurniawan,Pedicure,4/8/2025,11:53:00,13:23:00,90,PGW0030
APN2106,"R. Jelita Ardianto, S.Gz",Facial,3/18/2025,17:01:00,17:31:00,30,PGW0045
APN2107,Eman Uyainah,Pedicure,3/31/2025,16:27:00,17:12:00,45,PGW0031
APN2108,Darman Puspasari,Pedicure,4/27/2025,4:32:00,5:17:00,45,PGW0032
APN2109,R. Lalita Safitri,Pedicure,4/13/2025,3:25:00,4:55:00,90,PGW0016
APN2110,"Gada Napitupulu, M.Farm",Manicure,3/16/2025,19:38:00,21:08:00,90,PGW0036
APN2111,"Bambang Latupono, M.TI.",Perawatan Rambut,4/1/2025,9:02:00,10:02:00,60,PGW0025
APN2112,"Ir. Ganda Prasetyo, M.M.",Manicure,2/13/2025,16:43:00,17:28:00,45,PGW0025
APN2113,"Hilda Najmudin, S.IP",Manicure,2/2/2025,17:58:00,18:43:00,45,PGW0022
APN2114,Estiono Maryati,Spa,4/22/2025,18:05:00,19:35:00,90,PGW0040
APN2115,Zahra Mandala,Facial,2/21/2025,21:53:00,22:23:00,30,PGW0021
APN2116,Prima Kuswoyo,Facial,4/24/2025,12:21:00,13:06:00,45,PGW0022
APN2117,T. Lukman Napitupulu,Facial,4/16/2025,13:00:00,13:30:00,30,PGW0027
APN2118,Anastasia Rajata,Perawatan Rambut,4/25/2025,18:31:00,19:31:00,60,PGW0035
APN2119,Tgk. Luhung Laksita,Perawatan Rambut,2/3/2025,1:18:00,2:48:00,90,PGW0036
APN2120,Chandra Mangunsong,Facial,4/21/2025,15:38:00,16:38:00,60,PGW0010
APN2121,Eli Pradana,Perawatan Rambut,2/21/2025,2:15:00,3:00:00,45,PGW0032
APN2122,Vivi Dongoran,Facial,3/15/2025,13:57:00,15:27:00,90,PGW0014
APN2123,"Dr. Cecep Wasita, S.E.I",Spa,4/24/2025,17:48:00,18:18:00,30,PGW0018
APN2124,Baktiadi Mahendra,Facial,4/25/2025,2:31:00,3:01:00,30,PGW0043
APN2125,drg. Wasis Yolanda,Perawatan Rambut,3/31/2025,7:37:00,8:07:00,30,PGW0027
APN2126,Lembah Damanik,Manicure,4/16/2025,9:58:00,10:58:00,60,PGW0041
APN2127,"Ir. Rahmi Firmansyah, S.Pt",Pedicure,2/19/2025,21:03:00,22:03:00,60,PGW0042
APN2128,Halim Widodo,Perawatan Rambut,4/21/2025,11:41:00,12:11:00,30,PGW0022
APN2129,R.M. Jabal Pudjiastuti,Manicure,4/29/2025,21:43:00,23:13:00,90,PGW0050
APN2130,Kamila Pangestu,Pedicure,2/24/2025,19:23:00,20:23:00,60,PGW0050
APN2131,"drg. Wahyu Waluyo, M.Kom.",Perawatan Rambut,3/4/2025,0:29:00,1:29:00,60,PGW0024
APN2132,Taufik Maryati,Perawatan Rambut,2/2/2025,21:57:00,22:27:00,30,PGW0044
APN2133,Talia Prastuti,Spa,2/18/2025,3:23:00,3:53:00,30,PGW0007
APN2134,"Erik Sihotang, S.H.",Perawatan Rambut,4/17/2025,6:26:00,7:11:00,45,PGW0015
APN2135,Cut Sadina Najmudin,Manicure,2/27/2025,13:55:00,14:55:00,60,PGW0022
APN2136,Bagya Saputra,Facial,4/4/2025,1:31:00,2:16:00,45,PGW0042
APN2137,Ega Permata,Pedicure,2/3/2025,14:07:00,15:07:00,60,PGW0023
APN2138,"H. Pangeran Siregar, S.Pd",Facial,2/9/2025,5:58:00,7:28:00,90,PGW0049
APN2139,Ir. Kiandra Wulandari,Facial,3/31/2025,15:32:00,16:17:00,45,PGW0020
APN2140,Ganda Yuniar,Facial,3/5/2025,9:08:00,9:38:00,30,PGW0036
APN2141,Gamani Sitorus,Perawatan Rambut,2/12/2025,17:43:00,19:13:00,90,PGW0001
APN2142,dr. Lalita Susanti,Pedicure,2/9/2025,2:43:00,3:28:00,45,PGW0011
APN2143,KH. Putu Pratiwi,Facial,3/23/2025,6:23:00,7:23:00,60,PGW0009
APN2144,R.M. Kusuma Farida,Spa,4/6/2025,15:39:00,16:24:00,45,PGW0008
APN2145,Tami Januar,Facial,3/29/2025,12:52:00,14:22:00,90,PGW0018
APN2146,Belinda Pudjiastuti,Spa,2/24/2025,3:19:00,3:49:00,30,PGW0004
APN2147,"Dr. Ulva Wijayanti, S.H.",Perawatan Rambut,2/17/2025,4:39:00,5:09:00,30,PGW0049
APN2148,"Anita Napitupulu, M.Kom.",Spa,2/12/2025,10:38:00,12:08:00,90,PGW0043
APN2149,Diana Yuniar,Perawatan Rambut,4/15/2025,18:05:00,19:35:00,90,PGW0050
APN2150,"Balidin Nashiruddin, S.Psi",Facial,3/24/2025,2:34:00,4:04:00,90,PGW0046
APN2151,Eka Rahmawati,Facial,4/10/2025,12:57:00,13:42:00,45,PGW0011
APN2152,Olivia Yuliarti,Perawatan Rambut,3/25/2025,0:54:00,1:39:00,45,PGW0032
APN2153,"Tgk. Anggabaya Oktaviani, S.Kom",Pedicure,3/5/2025,14:07:00,14:52:00,45,PGW0044
APN2154,Cornelia Megantara,Manicure,4/15/2025,14:18:00,14:48:00,30,PGW0033
APN2155,Laswi Natsir,Perawatan Rambut,4/17/2025,8:21:00,9:51:00,90,PGW0043
APN2156,"Gantar Handayani, M.Ak",Facial,4/18/2025,22:36:00,0:06:00,90,PGW0045
APN2157,Elvin Nababan,Facial,3/21/2025,16:44:00,18:14:00,90,PGW0009
APN2158,Salsabila Yulianti,Spa,4/23/2025,0:16:00,1:01:00,45,PGW0034
APN2159,"H. Dirja Mangunsong, M.Ak",Facial,2/13/2025,2:41:00,3:11:00,30,PGW0035
APN2160,Dr. Ida Kusmawati,Perawatan Rambut,4/4/2025,10:02:00,11:02:00,60,PGW0008
APN2161,"Cager Haryanto, S.Pd",Perawatan Rambut,4/1/2025,6:48:00,7:48:00,60,PGW0042
APN2162,Ira Sudiati,Facial,4/25/2025,15:30:00,16:30:00,60,PGW0013
APN2163,Mahfud Wijayanti,Perawatan Rambut,4/5/2025,21:57:00,22:57:00,60,PGW0047
APN2164,"Dr. Ami Adriansyah, M.Farm",Manicure,3/30/2025,15:58:00,16:58:00,60,PGW0019
APN2165,"Humaira Salahudin, S.Gz",Perawatan Rambut,3/23/2025,2:51:00,3:51:00,60,PGW0025
APN2166,Wulan Anggriawan,Pedicure,4/8/2025,23:38:00,0:23:00,45,PGW0046
APN2167,Cut Karimah Anggriawan,Facial,3/24/2025,3:52:00,5:22:00,90,PGW0022
APN2168,Makara Hardiansyah,Manicure,3/18/2025,20:59:00,22:29:00,90,PGW0044
APN2169,Gandi Widodo,Pedicure,4/17/2025,18:34:00,19:34:00,60,PGW0050
APN2170,"Clara Irawan, S.Psi",Manicure,3/19/2025,23:35:00,0:20:00,45,PGW0013
APN2171,Mulya Suryono,Perawatan Rambut,2/21/2025,15:39:00,16:09:00,30,PGW0024
APN2172,Samiah Widiastuti,Pedicure,3/1/2025,19:51:00,20:36:00,45,PGW0013
APN2173,R. Yono Sihotang,Manicure,3/27/2025,13:41:00,14:26:00,45,PGW0031
APN2174,"R. Olivia Saputra, M.M.",Pedicure,3/16/2025,4:24:00,4:54:00,30,PGW0008
APN2175,R.A. Tantri Lestari,Perawatan Rambut,3/17/2025,11:50:00,12:20:00,30,PGW0036
APN2176,Tgk. Lintang Sitompul,Spa,3/20/2025,10:36:00,12:06:00,90,PGW0037
APN2177,Rahmi Waskita,Spa,4/14/2025,10:30:00,12:00:00,90,PGW0032
APN2178,"Cut Yani Maheswara, M.Pd",Spa,2/6/2025,4:18:00,4:48:00,30,PGW0016
APN2179,Paiman Jailani,Spa,2/4/2025,21:50:00,22:20:00,30,PGW0010
APN2180,KH. Cahyadi Hariyah,Perawatan Rambut,4/20/2025,2:37:00,3:22:00,45,PGW0032
APN2181,dr. Gilda Padmasari,Manicure,4/28/2025,6:25:00,7:55:00,90,PGW0007
APN2182,Diana Riyanti,Facial,2/28/2025,19:41:00,20:11:00,30,PGW0002
APN2183,"Satya Tamba, S.Gz",Spa,2/23/2025,2:55:00,3:55:00,60,PGW0031
APN2184,R.A. Ade Mandala,Spa,4/9/2025,12:55:00,13:25:00,30,PGW0027
APN2185,Galur Tampubolon,Manicure,2/23/2025,7:42:00,8:42:00,60,PGW0047
APN2186,Ganda Najmudin,Spa,4/4/2025,23:00:00,0:30:00,90,PGW0025
APN2187,Bakiono Januar,Spa,4/9/2025,19:26:00,19:56:00,30,PGW0023
APN2188,"T. Teddy Prabowo, S.Pt",Spa,2/27/2025,12:49:00,13:34:00,45,PGW0030
APN2189,"T. Asmadi Laksita, S.Sos",Facial,3/8/2025,2:01:00,2:46:00,45,PGW0004
APN2190,"Ir. Cemeti Hidayat, S.Ked",Spa,2/11/2025,16:23:00,16:53:00,30,PGW0026
APN2191,"Tgk. Silvia Mandasari, S.I.Kom",Pedicure,2/21/2025,15:19:00,16:19:00,60,PGW0025
APN2192,Maida Samosir,Spa,2/16/2025,19:25:00,20:25:00,60,PGW0029
APN2193,Tgk. Jessica Saragih,Facial,4/9/2025,10:13:00,11:43:00,90,PGW0044
APN2194,Darmanto Permata,Perawatan Rambut,3/12/2025,7:13:00,7:43:00,30,PGW0046
APN2195,Rafi Sihombing,Pedicure,2/7/2025,5:57:00,6:42:00,45,PGW0024
APN2196,Cut Gilda Sitorus,Manicure,2/27/2025,9:34:00,11:04:00,90,PGW0035
APN2197,"Adinata Najmudin, S.Farm",Spa,4/1/2025,19:42:00,20:27:00,45,PGW0004
APN2198,"Lutfan Usada, M.Pd",Spa,4/19/2025,8:04:00,9:34:00,90,PGW0022
APN2199,Hadi Waluyo,Pedicure,3/11/2025,22:35:00,23:20:00,45,PGW0022
APN2200,"Rendy Safitri, M.M.",Perawatan Rambut,2/25/2025,0:14:00,0:59:00,45,PGW0038
APN2201,dr. Zaenab Salahudin,Manicure,2/23/2025,0:50:00,1:20:00,30,PGW0017
APN2202,Keisha Mulyani,Manicure,4/16/2025,5:39:00,6:09:00,30,PGW0014
APN2203,Humaira Waskita,Perawatan Rambut,4/22/2025,22:11:00,22:56:00,45,PGW0013
APN2204,"Ir. Maria Oktaviani, S.E.",Perawatan Rambut,4/17/2025,18:32:00,19:32:00,60,PGW0050
APN2205,T. Nugraha Permata,Pedicure,3/27/2025,0:46:00,1:46:00,60,PGW0024
APN2206,Titi Budiman,Spa,4/15/2025,21:15:00,22:45:00,90,PGW0009
APN2207,Garang Lailasari,Pedicure,2/18/2025,23:31:00,1:01:00,90,PGW0026
APN2208,"Mujur Maulana, S.Farm",Spa,2/13/2025,19:29:00,20:59:00,90,PGW0043
APN2209,drg. Slamet Maryati,Manicure,3/17/2025,12:37:00,13:22:00,45,PGW0047
APN2210,Martani Hasanah,Facial,4/22/2025,11:41:00,12:11:00,30,PGW0050
APN2211,Eli Purwanti,Perawatan Rambut,2/13/2025,5:04:00,5:34:00,30,PGW0049
APN2212,Dr. Genta Prayoga,Manicure,3/20/2025,11:20:00,12:50:00,90,PGW0009
APN2213,drg. Ade Nababan,Perawatan Rambut,2/17/2025,5:30:00,6:15:00,45,PGW0017
APN2214,Raharja Dabukke,Perawatan Rambut,3/25/2025,6:29:00,7:14:00,45,PGW0009
APN2215,"drg. Malika Purwanti, M.Pd",Spa,3/26/2025,19:20:00,20:05:00,45,PGW0040
APN2216,"Ir. Zelda Wastuti, M.Kom.",Pedicure,2/22/2025,5:43:00,7:13:00,90,PGW0007
APN2217,Drs. Gabriella Hardiansyah,Spa,3/5/2025,9:00:00,10:00:00,60,PGW0016
APN2218,Ika Mulyani,Pedicure,4/26/2025,7:22:00,7:52:00,30,PGW0027
APN2219,"Dr. Cornelia Rahmawati, S.Farm",Perawatan Rambut,3/2/2025,7:46:00,8:16:00,30,PGW0009
APN2220,Ami Hardiansyah,Pedicure,3/20/2025,8:13:00,8:43:00,30,PGW0006
APN2221,Respati Saputra,Manicure,2/19/2025,10:33:00,11:03:00,30,PGW0022
APN2222,Wahyu Manullang,Spa,2/1/2025,15:54:00,16:54:00,60,PGW0025
APN2223,Kasusra Ardianto,Pedicure,2/17/2025,22:42:00,0:12:00,90,PGW0039
APN2224,Lidya Hutasoit,Manicure,4/7/2025,2:05:00,3:35:00,90,PGW0043
APN2225,Rini Lestari,Pedicure,4/10/2025,8:58:00,10:28:00,90,PGW0024
APN2226,Violet Melani,Manicure,4/10/2025,8:44:00,9:29:00,45,PGW0015
APN2227,Septi Adriansyah,Pedicure,2/22/2025,7:03:00,8:03:00,60,PGW0029
APN2228,Kawaca Pangestu,Perawatan Rambut,3/13/2025,14:36:00,15:21:00,45,PGW0020
APN2229,Puti Alika Siregar,Manicure,3/7/2025,2:43:00,3:13:00,30,PGW0034
APN2230,Juli Napitupulu,Pedicure,3/4/2025,9:00:00,10:00:00,60,PGW0041
APN2231,Radika Sinaga,Pedicure,4/23/2025,0:23:00,0:53:00,30,PGW0017
APN2232,Karen Wibowo,Facial,3/14/2025,10:42:00,11:42:00,60,PGW0003
APN2233,Sari Mansur,Pedicure,3/6/2025,2:20:00,3:05:00,45,PGW0006
APN2234,Gadang Pradipta,Perawatan Rambut,3/21/2025,0:55:00,2:25:00,90,PGW0049
APN2235,Tgk. Mutia Aryani,Spa,3/18/2025,2:00:00,2:45:00,45,PGW0019
APN2236,"Ir. Vivi Waskita, S.Ked",Facial,4/11/2025,20:18:00,21:48:00,90,PGW0035
APN2237,Hesti Sirait,Perawatan Rambut,4/29/2025,7:52:00,8:37:00,45,PGW0021
APN2238,Mitra Napitupulu,Facial,4/20/2025,0:09:00,0:39:00,30,PGW0005
APN2239,Tina Mulyani,Facial,2/17/2025,6:43:00,7:43:00,60,PGW0023
APN2240,Faizah Hastuti,Spa,3/3/2025,6:36:00,8:06:00,90,PGW0037
APN2241,H. Gada Irawan,Spa,4/3/2025,12:37:00,14:07:00,90,PGW0004
APN2242,"Icha Hartati, S.Pt",Pedicure,3/4/2025,14:05:00,15:35:00,90,PGW0018
APN2243,drg. Intan Astuti,Spa,4/11/2025,18:41:00,19:11:00,30,PGW0044
APN2244,Leo Widodo,Pedicure,2/8/2025,4:25:00,5:10:00,45,PGW0018
APN2245,"Jayeng Dongoran, S.Pt",Manicure,2/23/2025,23:57:00,1:27:00,90,PGW0050
APN2246,Widya Maulana,Spa,2/21/2025,6:18:00,7:03:00,45,PGW0015
APN2247,Malika Prasetyo,Spa,2/24/2025,1:43:00,2:28:00,45,PGW0007
APN2248,"Sabar Lazuardi, S.E.I",Manicure,4/2/2025,10:31:00,11:01:00,30,PGW0004
APN2249,"R. Paiman Fujiati, S.H.",Manicure,4/15/2025,12:46:00,14:16:00,90,PGW0016
APN2250,"Nugraha Rajata, S.Ked",Perawatan Rambut,3/17/2025,11:46:00,13:16:00,90,PGW0037
APN2251,Ir. Putri Sitompul,Manicure,2/28/2025,8:38:00,9:38:00,60,PGW0009
APN2252,Belinda Hastuti,Spa,3/8/2025,5:35:00,6:05:00,30,PGW0021
APN2253,"R. Hesti Rahmawati, S.IP",Pedicure,3/19/2025,6:46:00,7:16:00,30,PGW0020
APN2254,Tgk. Saka Hidayat,Manicure,3/19/2025,0:21:00,0:51:00,30,PGW0004
APN2255,Taufan Susanti,Perawatan Rambut,3/7/2025,23:29:00,0:59:00,90,PGW0014
APN2256,R. Ratna Nainggolan,Pedicure,3/30/2025,8:58:00,9:58:00,60,PGW0007
APN2257,Ilyas Sihotang,Spa,2/4/2025,7:49:00,8:19:00,30,PGW0042
APN2258,Jagaraga Palastri,Pedicure,3/1/2025,6:12:00,6:57:00,45,PGW0039
APN2259,Farah Suwarno,Perawatan Rambut,2/15/2025,14:47:00,15:17:00,30,PGW0020
APN2260,Utama Pradipta,Manicure,3/27/2025,3:00:00,4:30:00,90,PGW0001
APN2261,Zelda Winarno,Facial,4/21/2025,23:32:00,0:17:00,45,PGW0010
APN2262,"Dt. Ridwan Natsir, M.TI.",Manicure,3/24/2025,13:44:00,14:14:00,30,PGW0045
APN2263,"dr. Rachel Sihombing, M.TI.",Perawatan Rambut,4/13/2025,22:55:00,23:40:00,45,PGW0044
APN2264,"Jane Prasetya, S.IP",Spa,2/19/2025,6:09:00,6:39:00,30,PGW0047
APN2265,"R.A. Dian Najmudin, S.Gz",Spa,3/14/2025,16:50:00,17:50:00,60,PGW0014
APN2266,"Ibrahim Safitri, S.Ked",Manicure,2/20/2025,15:44:00,16:44:00,60,PGW0037
APN2267,KH. Kasim Haryanto,Perawatan Rambut,4/20/2025,8:56:00,9:41:00,45,PGW0003
APN2268,Farhunnisa Januar,Perawatan Rambut,3/12/2025,14:44:00,15:44:00,60,PGW0001
APN2269,Tirta Hidayanto,Perawatan Rambut,2/9/2025,6:16:00,7:01:00,45,PGW0029
APN2270,Ir. Halima Riyanti,Pedicure,3/22/2025,6:58:00,8:28:00,90,PGW0004
APN2271,Keisha Oktaviani,Manicure,2/14/2025,11:18:00,11:48:00,30,PGW0038
APN2272,Raden Winarsih,Facial,3/31/2025,14:45:00,16:15:00,90,PGW0008
APN2273,"Lalita Melani, M.Ak",Perawatan Rambut,4/4/2025,3:14:00,3:59:00,45,PGW0047
APN2274,Ika Mustofa,Pedicure,4/19/2025,13:57:00,14:42:00,45,PGW0009
APN2275,Kuncara Lazuardi,Manicure,3/14/2025,4:17:00,5:47:00,90,PGW0048
APN2276,Dalima Pangestu,Pedicure,2/12/2025,3:28:00,4:58:00,90,PGW0034
APN2277,Drajat Zulaika,Pedicure,3/5/2025,4:02:00,5:32:00,90,PGW0032
APN2278,Puti Dian Rahimah,Manicure,4/21/2025,2:14:00,3:14:00,60,PGW0020
APN2279,"Sutan Sakti Jailani, M.TI.",Manicure,3/15/2025,16:41:00,17:41:00,60,PGW0017
APN2280,Saka Mandasari,Manicure,3/4/2025,18:07:00,19:07:00,60,PGW0042
APN2281,"Dr. Liman Nababan, S.I.Kom",Perawatan Rambut,4/17/2025,6:54:00,8:24:00,90,PGW0023
APN2282,Elma Ardianto,Pedicure,4/26/2025,22:22:00,23:07:00,45,PGW0025
APN2283,"T. Martaka Wulandari, S.Psi",Spa,3/10/2025,5:15:00,6:15:00,60,PGW0012
APN2284,"Ir. Wasis Gunawan, S.Psi",Pedicure,3/17/2025,7:33:00,8:33:00,60,PGW0009
APN2285,drg. Tira Pradana,Pedicure,2/8/2025,19:10:00,19:40:00,30,PGW0032
APN2286,Kasusra Pertiwi,Spa,2/11/2025,2:27:00,3:57:00,90,PGW0022
APN2287,Gandi Nasyidah,Manicure,3/6/2025,2:36:00,3:21:00,45,PGW0049
APN2288,Gaiman Mandala,Perawatan Rambut,4/15/2025,10:23:00,11:08:00,45,PGW0026
APN2289,"Ir. Victoria Hassanah, M.TI.",Spa,3/22/2025,17:04:00,17:34:00,30,PGW0049
APN2290,Bella Adriansyah,Facial,4/27/2025,17:01:00,18:01:00,60,PGW0011
APN2291,"H. Lamar Riyanti, M.Farm",Manicure,3/2/2025,19:19:00,20:19:00,60,PGW0009
APN2292,Vera Thamrin,Manicure,2/10/2025,11:21:00,11:51:00,30,PGW0017
APN2293,"Prayogo Rajasa, S.Psi",Perawatan Rambut,4/16/2025,15:28:00,15:58:00,30,PGW0012
APN2294,Uli Firmansyah,Spa,2/6/2025,19:04:00,19:49:00,45,PGW0004
APN2295,Kasiran Pertiwi,Perawatan Rambut,3/24/2025,2:38:00,4:08:00,90,PGW0020
APN2296,Kezia Rahayu,Manicure,3/18/2025,11:13:00,12:13:00,60,PGW0002
APN2297,Rangga Aryani,Perawatan Rambut,2/16/2025,11:33:00,13:03:00,90,PGW0042
APN2298,"Halima Simanjuntak, S.Psi",Facial,2/20/2025,11:07:00,12:07:00,60,PGW0049
APN2299,"Hj. Talia Nasyidah, M.Kom.",Facial,2/6/2025,3:44:00,4:44:00,60,PGW0050
APN2300,Ir. Hasan Maheswara,Facial,4/5/2025,2:58:00,3:28:00,30,PGW0022
APN2301,Usman Prasetya,Perawatan Rambut,4/23/2025,3:33:00,4:33:00,60,PGW0036
APN2302,"Hj. Zelaya Fujiati, S.E.",Spa,3/29/2025,6:54:00,7:24:00,30,PGW0016
APN2303,dr. Caturangga Narpati,Pedicure,3/23/2025,16:54:00,18:24:00,90,PGW0038
APN2304,Prabu Palastri,Facial,2/27/2025,22:49:00,23:49:00,60,PGW0050
APN2305,Hj. Salsabila Lestari,Pedicure,4/29/2025,9:36:00,10:21:00,45,PGW0038
APN2306,drg. Tania Utama,Pedicure,4/7/2025,3:12:00,4:12:00,60,PGW0043
APN2307,Gawati Simbolon,Perawatan Rambut,3/6/2025,13:32:00,14:02:00,30,PGW0004
APN2308,Cut Belinda Nasyidah,Manicure,2/14/2025,20:53:00,21:38:00,45,PGW0016
APN2309,"Ilsa Nababan, S.E.",Perawatan Rambut,4/4/2025,22:47:00,0:17:00,90,PGW0023
APN2310,"Tgk. Okta Ramadan, S.Psi",Perawatan Rambut,3/4/2025,20:36:00,21:36:00,60,PGW0020
